File,Genotype,Note,KRN,QC,ST,Year
DSC05611.JPG,Z019E0034,Ms71,9,5,S,8
DSC05612.JPG,Z001E0079,B97,8,5,S,8
DSC05613.JPG,Z001E0028,B97,6,4,S,8
DSC05614.JPG,Z001E0013,B97,6,4,S,8
DSC05615.JPG,Z001E0120,B97,7,5,S,8
DSC05616.JPG,Z022E0114,Oh43,8,4,S,8
DSC05617.JPG,Z001E0045,B97,8,5,S,8
DSC05618.JPG,Z001E0200,B97,8,5,S,8
DSC05619.JPG,Z001E0127,B97,8,5,S,8
DSC05620.JPG,Z010E0024,Hp301,7,4,S,8
DSC05621.JPG,Z001E0169,B97,9,4,S,8
DSC05622.JPG,Z022E0043,Oh43,8,4,S,8
DSC05624.JPG,Z010E0123,Hp301,7,4,S,8
DSC05625.JPG,Z022E0154,Oh43,8,5,S,8
DSC05627.JPG,Z001E0018,B97,8,4,S,8
DSC05628.JPG,Z001E0087,B97,6,5,S,8
DSC05629.JPG,Z001E0113,B97,7,5,S,8
DSC05630.JPG,Z019E0132,Ms71,7,5,S,8
DSC05631.JPG,Z010E0069,Hp301,7,5,S,8
DSC05632.JPG,Z001E0012,B97,7,4,S,8
DSC05633.JPG,Z022E0105,Oh43,7,5,S,8
DSC05634.JPG,Z019E0040,Ms71,8,5,S,8
DSC05636.JPG,Z011E0157,Il14H,6,4,S,8
DSC05638.JPG,Z022E0129,Oh43,7,5,S,8
DSC05639.JPG,Z024E0060,P39,8,3,S,8
DSC05642.JPG,Z001E0118,B97,7,5,S,8
DSC05643.JPG,Z010E0088,Hp301,8,5,S,8
DSC05648.JPG,Z010E0165,Hp301,7,4,S,8
DSC05649.JPG,Z001E0029,B97,7,5,S,8
DSC05652.JPG,Z001E0052,B97,6,5,S,8
DSC05654.JPG,Z001E0041,B97,8,5,S,8
DSC05656.JPG,Z010E0078,Hp301,6,4,S,8
DSC05657.JPG,Z022E0160,Oh43,7,5,S,8
DSC05658.JPG,Z010E0151,Hp301,6,4,S,8
DSC05659.JPG,Z010E0106,Hp301,7,5,S,8
DSC05660.JPG,Z019E0142,Ms71,8,4,T,8
DSC05661.JPG,Z001E0158,B97,6,5,S,8
DSC05662.JPG,Z001E0009,B97,7,4,S,8
DSC05663.JPG,Z022E0097,Oh43,9,5,S,8
DSC05667.JPG,Z001E0092,B97,6,5,S,8
DSC05668.JPG,Z022E0148,Oh43,8,4,S,8
DSC05672.JPG,Z001E0049,B97,7,5,S,8
DSC05673.JPG,Z001E0184,B97,8,4,S,8
DSC05675.JPG,Z010E0145,Hp301,6,4,S,8
DSC05676.JPG,Z022E0065,Oh43,7,5,S,8
DSC05677.JPG,Z011E0044,Il14H,7,4,S,8
DSC05678.JPG,Z001E0011,B97,7,4,S,8
DSC05680.JPG,Z022E0198,Oh43,7,4,S,8
DSC05681.JPG,Z010E0098,Hp301,8,4,T,8
DSC05682.JPG,Z010E0118,Hp301,7,4,S,8
DSC05683.JPG,Z001E0068,B97,8,5,S,8
DSC05684.JPG,Z010E0112,Hp301,7,5,S,8
DSC05685.JPG,Z010E0036,Hp301,6,4,S,8
DSC05686.JPG,Z022E0069,Oh43,7,4,S,8
DSC05688.JPG,Z001E0091,B97,6,5,S,8
DSC05689.JPG,Z022E0099,Oh43,8,5,S,8
DSC05690.JPG,Z010E0084,Hp301,6,5,S,8
DSC05691.JPG,Z022E0109,Oh43,7,5,S,8
DSC05692.JPG,Z022E0120,Oh43,9,5,S,8
DSC05693.JPG,Z019E0150,Ms71,9,5,S,8
DSC05695.JPG,Z010E0065,Hp301,9,5,S,8
DSC05697.JPG,Z022E0060,Oh43,7,5,S,8
DSC05698.JPG,Z011E0068,Il14H,8,5,S,8
DSC05699.JPG,Z019E0134,Ms71,8,5,S,8
DSC05700.JPG,Z011E0022,Il14H,8,5,S,8
DSC05701.JPG,Z001E0180,B97,8,5,S,8
DSC05702.JPG,Z001E0085,B97,6,5,S,8
DSC05704.JPG,Z010E0193,Hp301,7,5,S,8
DSC05705.JPG,Z001E0196,B97,8,5,S,8
DSC05706.JPG,Z001E0164,B97,5,4,S,8
DSC05707.JPG,Z022E0040,Oh43,8,5,S,8
DSC05708.JPG,Z022E0191,Oh43,9,5,S,8
DSC05709.JPG,Z001E0099,B97,8,5,S,8
DSC05711.JPG,Z024E0039,P39,7,5,S,8
DSC05713.JPG,Z001E0130,B97,8,5,S,8
DSC05714.JPG,Z022E0147,Oh43,7,5,S,8
DSC05715.JPG,Z022E0179,Oh43,8,4,S,8
DSC05717.JPG,Z001E0036,B97,7,5,S,8
DSC05718.JPG,Z010E0190,Hp301,6,4,S,8
DSC05719.JPG,Z010E0090,Hp301,6,5,S,8
DSC05720.JPG,Z022E0117,Oh43,7,5,S,8
DSC05722.JPG,Z001E0102,B97,7,5,S,8
DSC05723.JPG,Z022E0145,Oh43,9,5,S,8
DSC05724.JPG,Z022E0015,Oh43,8,5,S,8
DSC05725.JPG,Z010E0198,Hp301,8,4,S,8
DSC05726.JPG,Z022E0012,Oh43,7,5,S,8
DSC05727.JPG,Z010E0125,Hp301,7,5,S,8
DSC05728.JPG,Z001E0146,B97,7,4,S,8
DSC05731.JPG,Z001E0051,B97,9,5,S,8
DSC05733.JPG,Z022E0185,Oh43,7,5,S,8
DSC05737.JPG,Z019E0026,Ms71,9,4,S,8
DSC05738.JPG,Z022E0003,Oh43,7,4,S,8
DSC05739.JPG,Z022E0125,Oh43,9,5,S,8
DSC05743.JPG,Z011E0124,Il14H,6,5,S,8
DSC05744.JPG,Z019E0061,Ms71,8,4,S,8
DSC05746.JPG,Z019E0090,Ms71,7,5,S,8
DSC05749.JPG,Z001E0116,B97,6,5,S,8
DSC05750.JPG,Z022E0028,Oh43,8,5,S,8
DSC05751.JPG,Z010E0035,Hp301,6,4,S,8
DSC05753.JPG,Z001E0135,B97,6,5,S,8
DSC05754.JPG,Z010E0083,Hp301,8,5,S,8
DSC05755.JPG,Z010E0116,Hp301,5,5,S,8
DSC05756.JPG,Z010E0173,Hp301,6,4,S,8
DSC05760.JPG,Z010E0175,Hp301,7,4,T,8
DSC05761.JPG,Z010E0150,Hp301,6,5,S,8
DSC05762.JPG,Z010E0102,Hp301,7,4,S,8
DSC05763.JPG,Z010E0031,Hp301,8,5,S,8
DSC05765.JPG,Z001E0097,B97,6,5,S,8
DSC05766.JPG,Z010E0095,Hp301,7,4,S,8
DSC05767.JPG,Z001E0121,B97,7,5,S,8
DSC05768.JPG,Z010E0017,Hp301,7,5,S,8
DSC05769.JPG,Z010E0003,Hp301,6,4,S,8
DSC05771.JPG,Z001E0160,B97,7,5,S,8
DSC05772.JPG,Z022E0124,Oh43,8,5,S,8
DSC05773.JPG,Z011E0011,Il14H,8,4,S,8
DSC05777.JPG,Z001E0154,B97,7,5,S,8
DSC05778.JPG,Z010E0131,Hp301,9,4,S,8
DSC05779.JPG,Z010E0172,Hp301,7,4,S,8
DSC05781.JPG,Z001E0003,B97,7,4,S,8
DSC05782.JPG,Z022E0063,Oh43,8,5,S,8
DSC05783.JPG,Z022E0057,Oh43,7,4,S,8
DSC05784.JPG,Z001E0110,B97,7,4,S,8
DSC05785.JPG,Z010E0056,Hp301,8,4,S,8
DSC05786.JPG,Z010E0019,Hp301,7,5,S,8
DSC05792.JPG,Z022E0136,Oh43,5,5,S,8
DSC05793.JPG,Z011E0070,Il14H,7,5,S,8
DSC05794.JPG,Z010E0045,Hp301,6,5,S,8
DSC05795.JPG,Z010E0008,Hp301,7,5,S,8
DSC05796.JPG,Z001E0019,B97,7,5,S,8
DSC05797.JPG,Z001E0090,B97,7,5,S,8
DSC05798.JPG,Z011E0087,Il14H,8,5,S,8
DSC05799.JPG,Z001E0123,B97,7,5,S,8
DSC05800.JPG,Z001E0137,B97,8,5,S,8
DSC05801.JPG,Z022E0164,Oh43,9,5,S,8
DSC05807.JPG,Z011E0107,Il14H,8,4,S,8
DSC05808.JPG,Z001E0088,B97,7,5,S,8
DSC05809.JPG,Z010E0097,Hp301,7,4,T,8
DSC05810.JPG,Z022E0194,Oh43,8,5,S,8
DSC05813.JPG,Z001E0199,B97,7,5,S,8
DSC05814.JPG,Z022E0056,Oh43,8,5,S,8
DSC05815.JPG,Z001E0031,B97,8,4,S,8
DSC05816.JPG,Z001E0048,B97,7,5,S,8
DSC05819.JPG,Z001E0063,B97,5,5,S,8
DSC05820.JPG,Z022E0070,Oh43,6,5,S,8
DSC05821.JPG,Z010E0093,Hp301,6,4,S,8
DSC05823.JPG,Z024E0052,P39,9,4,S,8
DSC05824.JPG,Z001E0083,B97,8,4,S,8
DSC05825.JPG,Z010E0137,Hp301,6,5,S,8
DSC05826.JPG,Z010E0128,Hp301,7,5,S,8
DSC05829.JPG,Z022E0096,Oh43,8,5,S,8
DSC05830.JPG,Z010E0130,Hp301,8,4,S,8
DSC05831.JPG,Z022E0181,Oh43,6,4,S,8
DSC05832.JPG,Z001E0124,B97,8,4,S,8
DSC05834.JPG,Z010E0101,Hp301,8,5,S,8
DSC05835.JPG,Z001E0181,B97,8,5,S,8
DSC05837.JPG,Z001E0042,B97,6,4,S,8
DSC05839.JPG,Z022E0189,Oh43,7,4,S,8
DSC05840.JPG,Z001E0059,B97,7,4,S,8
DSC05842.JPG,Z010E0138,Hp301,7,4,S,8
DSC05843.JPG,Z001E0138,B97,7,4,T,8
DSC05844.JPG,Z001E0165,B97,6,5,S,8
DSC05845.JPG,Z022E0010,Oh43,5,5,S,8
DSC05846.JPG,Z010E0136,Hp301,6,4,S,8
DSC05847.JPG,Z010E0181,Hp301,7,3,S,8
DSC05848.JPG,Z022E0184,Oh43,7,5,S,8
DSC05849.JPG,Z010E0197,Hp301,7,5,S,8
DSC05850.JPG,Z001E0145,B97,7,5,S,8
DSC05852.JPG,Z001E0064,B97,5,5,S,8
DSC05853.JPG,Z010E0158,Hp301,6,5,S,8
DSC05856.JPG,Z022E0167,Oh43,7,4,S,8
DSC05858.JPG,Z022E0078,Oh43,7,5,S,8
DSC05859.JPG,Z022E0133,Oh43,8,5,S,8
DSC05861.JPG,Z010E0167,Hp301,6,4,S,8
DSC05862.JPG,Z010E0051,Hp301,6,4,S,8
DSC05864.JPG,Z010E0200,Hp301,9,4,T,8
DSC05865.JPG,Z011E0059,Il14H,7,4,S,8
DSC05866.JPG,Z001E0161,B97,8,4,S,8
DSC05867.JPG,Z010E0068,Hp301,6,5,S,8
DSC05869.JPG,Z001E0027,B97,6,3,S,8
DSC05871.JPG,Z011E0173,Il14H,7,5,S,8
DSC05872.JPG,Z010E0012,Hp301,8,4,T,8
DSC05873.JPG,Z010E0096,Hp301,8,4,S,8
DSC05874.JPG,Z010E0050,Hp301,7,5,S,8
DSC05875.JPG,Z001E0136,B97,7,5,S,8
DSC05876.JPG,Z001E0170,B97,9,5,S,8
DSC05878.JPG,Z001E0186,B97,6,5,S,8
DSC05879.JPG,Z010E0121,Hp301,8,4,T,8
DSC05880.JPG,Z010E0103,Hp301,6,4,S,8
DSC05881.JPG,Z010E0004,Hp301,6,3,S,8
DSC05884.JPG,Z010E0054,Hp301,7,4,S,8
DSC05887.JPG,Z001E0002,B97,8,4,T,8
DSC05888.JPG,Z001E0182,B97,8,5,S,8
DSC05889.JPG,Z010E0089,Hp301,6,4,S,8
DSC05890.JPG,Z010E0061,Hp301,7,4,S,8
DSC05894.JPG,Z010E0001,Hp301,8,4,T,8
DSC05896.JPG,Z010E0178,Hp301,8,5,S,8
DSC05899.JPG,Z010E0120,Hp301,7,3,S,8
DSC05901.JPG,Z010E0053,Hp301,7,4,S,8
DSC05902.JPG,Z010E0044,Hp301,7,5,S,8
DSC05903.JPG,Z001E0176,B97,8,5,S,8
DSC05904.JPG,Z010E0162,Hp301,7,4,S,8
DSC05905.JPG,Z010E0129,Hp301,7,4,S,8
DSC05906.JPG,Z010E0143,Hp301,6,4,S,8
DSC05907.JPG,Z010E0067,Hp301,6,4,T,8
DSC05909.JPG,Z022E0054,Oh43,7,5,S,8
DSC05910.JPG,Z010E0159,Hp301,6,5,S,8
DSC05911.JPG,Z010E0126,Hp301,5,4,S,8
DSC05912.JPG,Z010E0110,Hp301,4,3,S,8
DSC05913.JPG,Z001E0084,B97,5,4,S,8
DSC05915.JPG,Z010E0170,Hp301,8,5,S,8
DSC05918.JPG,Z010E0191,Hp301,6,4,S,8
DSC05919.JPG,Z010E0064,Hp301,4,3,S,8
DSC05921.JPG,Z010E0057,Hp301,4,4,S,8
DSC05922.JPG,Z010E0164,Hp301,7,4,S,8
DSC05925.JPG,Z010E0174,Hp301,8,2,S,8
DSC05927.JPG,Z001E0229,B97,9,5,S,8
DSC05928.JPG,Z010E0214,Hp301,5,3,S,8
DSC05929.JPG,Z011E0217,Il14H,6,3,S,8
DSC05932.JPG,Z019E0209,Ms71,6,4,T,8
DSC05933.JPG,Z019E0226,Ms71,8,4,S,8
DSC05938.JPG,Z022E0221,Oh43,8,4,T,8
DSC05939.JPG,Z024E0031,P39,7,5,S,8
DSC05940.JPG,Z024E0203,P39,8,5,S,8
DSC05954.JPG,Z024E0130,P39,7,5,S,8
DSC05955.JPG,Z024E0054,P39,6,4,S,8
DSC05956.JPG,Z024E0108,P39,6,4,S,8
DSC05959.JPG,Z024E0163,P39,7,4,S,8
DSC05960.JPG,Z024E0062,P39,5,4,S,8
DSC05962.JPG,Z024E0141,P39,7,4,S,8
DSC05963.JPG,Z024E0080,P39,7,4,S,8
DSC05967.JPG,Z011E0139,Il14H,6,3,T,8
DSC05969.JPG,Z024E0101,P39,5,3,S,8
DSC05972.JPG,Z024E0043,P39,7,4,S,8
DSC05973.JPG,Z024E0091,P39,6,5,S,8
DSC05977.JPG,Z024E0139,P39,7,5,S,8
DSC05978.JPG,Z010E0007,Hp301,6,2,S,8
DSC00176,Z003E0007,CML228,8,4,T,9
DSC00177,Z003E0008,CML228,8,5,S,9
DSC00179,Z003E0014,CML228,7,2,T,9
DSC00182,Z003E0030,CML228,7,2,NA,9
DSC00183,Z003E0049,CML228,6,3,NA,9
DSC00184,Z003E0192,CML228,7,3,S,9
DSC00186,Z007E0033,CML333,6,5,S,9
DSC00187,Z007E0087,CML333,8,2,S,9
DSC00189,Z012E0011,Ki11,8,4,S,9
DSC00192,Z012E0014,Ki11,7,5,S,9
DSC00194,Z012E0025,Ki11,7,5,S,9
DSC00195,Z012E0026,Ki11,7,5,S,9
DSC00197,Z012E0036,Ki11,5,4,S,9
DSC00199,Z014E0006,Ky21,5,5,S,9
DSC00201,Z014E0016,Ky21,5,5,S,9
DSC00202,Z014E0028,Ky21,6,4,S,9
DSC00203,Z014E0031,Ky21,6,5,S,9
DSC00206,Z014E0145,Ky21,7,5,S,9
DSC00211,Z006E0087,CML322,5,5,S,9
DSC00212,Z006E0055,CML322,7,1,S,9
DSC00213,Z023E0028,Oh7B,7,5,S,9
DSC00214,Z023E0035,Oh7B,8,5,S,9
DSC00330,Z010E0100,Hp301,6,4,S,9
DSC00332,Z010E0147,Hp301,6,3,S,9
DSC00335,Z011E0030,Il14H,6,2,S,9
DSC00337,Z011E0050,Il14H,8,2,S,9
DSC00339,Z011E0095,Il14H,6,2,S,9
DSC00343,Z011E0134,Il14H,10,4,T,9
DSC00347,Z011E0172,Il14H,5,5,S,9
DSC00349,Z019E0023,Ms71,6,4,S,9
DSC00352,Z019E0186,Ms71,8,5,S,9
DSC00353,Z022E0064,Oh43,6,2,S,9
DSC00355,Z022E0146,Oh43,8,5,S,9
DSC00358,Z024E0055,P39,7,5,S,9
DSC00361,Z024E0145,P39,7,4,S,9
DSC00362,Z024E0172,P39,6,4,S,9
DSC00363,Z024E0177,P39,6,1,S,9
DSC00364,Z024E0192,P39,5,2,S,9
DSC00365,Z024E0198,P39,5,5,S,9
DSC00367,Z002E0003,CML103,7,5,S,9
DSC00368,Z002E0004,CML103,5,5,S,9
DSC00369,Z002E0005,CML103,8,4,S,9
DSC00370,Z002E0006,CML103,5,1,S,9
DSC00377,Z002E0013,CML103,7,3,S,9
DSC00379,Z002E0014,CML103,5,5,S,9
DSC00384,Z002E0019,CML103,7,5,S,9
DSC00387,Z002E0025,CML103,6,4,T,9
DSC00391,Z002E0030,CML103,6,3,S,9
DSC00394,Z002E0033,CML103,7,1,S,9
DSC00396,Z002E0036,CML103,6,4,S,9
DSC00397,Z002E0037,CML103,6,4,S,9
DSC00398,Z002E0039,CML103,5,2,S,9
DSC00400,Z002E0041,CML103,6,5,S,9
DSC00407,Z002E0048,CML103,7,5,S,9
DSC00411,Z002E0051,CML103,8,5,S,9
DSC00415,Z002E0056,CML103,7,4,S,9
DSC00418,Z002E0061,CML103,6,1,S,9
DSC00421,Z002E0065,CML103,6,2,S,9
DSC00425,Z002E0071,CML103,6,5,S,9
DSC00426,Z002E0072,CML103,6,2,S,9
DSC00427,Z002E0073,CML103,5,3,S,9
DSC00429,Z002E0075,CML103,6,4,S,9
DSC00431,Z002E0078,CML103,7,4,T,9
DSC00432,Z002E0079,CML103,5,3,S,9
DSC00437,Z002E0084,CML103,6,2,S,9
DSC00438,Z002E0085,CML103,5,5,S,9
DSC00441,Z002E0088,CML103,7,3,T,9
DSC00447,Z002E0095,CML103,6,4,S,9
DSC00449,Z002E0097,CML103,5,1,S,9
DSC00455,Z002E0103,CML103,7,5,S,9
DSC00464,Z002E0113,CML103,8,4,S,9
DSC00474,Z002E0120,CML103,7,5,S,9
DSC00481,Z002E0127,CML103,6,5,S,9
DSC00482,Z002E0128,CML103,5,4,T,9
DSC00483,Z002E0129,CML103,8,4,S,9
DSC00485,Z002E0131,CML103,6,4,S,9
DSC00487,Z002E0133,CML103,7,5,S,9
DSC00488,Z002E0134,CML103,6,5,S,9
DSC00502,Z002E0150,CML103,8,5,S,9
DSC00511,Z002E0164,CML103,7,4,T,9
DSC00512,Z002E0165,CML103,6,4,T,9
DSC00514,Z002E0167,CML103,5,3,S,9
DSC00516,Z002E0169,CML103,7,5,S,9
DSC00518,Z002E0171,CML103,7,1,S,9
DSC00519,Z002E0174,CML103,7,5,S,9
DSC00523,Z002E0179,CML103,6,2,S,9
DSC00525,Z002E0181,CML103,7,5,S,9
DSC00528,Z002E0185,CML103,6,3,T,9
DSC00537,Z002E0195,CML103,6,4,S,9
DSC00538,Z002E0196,CML103,5,4,S,9
DSC00539,Z002E0198,CML103,6,4,S,9
DSC00545,Z003E0003,CML228,6,4,S,9
DSC00546,Z003E0004,CML228,5,3,S,9
DSC00547,Z003E0005,CML228,7,3,T,9
DSC00548,Z003E0006,CML228,6,4,S,9
DSC00550,Z003E0011,CML228,6,5,S,9
DSC00551,Z003E0012,CML228,7,3,T,9
DSC00553,Z003E0013,CML228,5,3,S,9
DSC00554,Z003E0015,CML228,6,5,S,9
DSC00555,Z003E0017,CML228,6,2,S,9
DSC00556,Z003E0019,CML228,7,5,S,9
DSC00559,Z003E0023,CML228,5,4,S,9
DSC00560,Z003E0024,CML228,6,4,S,9
DSC00561,Z003E0026,CML228,6,3,S,9
DSC00562,Z003E0027,CML228,5,4,S,9
DSC00563,Z003E0029,CML228,7,4,S,9
DSC00565,Z003E0032,CML228,7,4,T,9
DSC00567,Z003E0033,CML228,6,4,S,9
DSC00570,Z003E0036,CML228,6,2,S,9
DSC00572,Z003E0121,CML228,7,4,S,9
DSC00573,Z003E0122,CML228,5,3,S,9
DSC00577,Z003E0126,CML228,7,3,T,9
DSC00578,Z003E0127,CML228,6,2,S,9
DSC00580,Z003E0129,CML228,7,4,S,9
DSC00581,Z003E0130,CML228,7,4,S,9
DSC00582,Z003E0131,CML228,4,4,S,9
DSC00584,Z003E0133,CML228,6,5,S,9
DSC00585,Z003E0134,CML228,6,5,S,9
DSC00591,Z003E0137,CML228,8,5,S,9
DSC00593,Z003E0140,CML228,7,1,S,9
DSC00595,Z003E0142,CML228,7,4,S,9
DSC00601,Z003E0147,CML228,7,5,S,9
DSC00605,Z003E0152,CML228,5,4,T,9
DSC00606,Z003E0038,CML228,7,5,S,9
DSC00607,Z003E0039,CML228,6,5,S,9
DSC00611,Z003E0043,CML228,7,5,S,9
DSC00613,Z003E0044,CML228,7,1,S,9
DSC00614,Z003E0045,CML228,7,5,S,9
DSC00615,Z003E0046,CML228,6,4,S,9
DSC00616,Z003E0047,CML228,7,4,T,9
DSC00617,Z003E0048,CML228,7,4,T,9
DSC00618,Z003E0050,CML228,6,4,T,9
DSC00620,Z003E0052,CML228,7,4,S,9
DSC00623,Z003E0055,CML228,6,3,S,9
DSC00624,Z003E0056,CML228,6,3,S,9
DSC00625,Z003E0057,CML228,7,4,T,9
DSC00627,Z003E0059,CML228,7,3,S,9
DSC00628,Z003E0061,CML228,6,3,S,9
DSC00631,Z003E0064,CML228,5,4,S,9
DSC00632,Z003E0065,CML228,7,2,S,9
DSC00634,Z003E0067,CML228,7,4,S,9
DSC00636,Z003E0069,CML228,6,5,S,9
DSC00639,Z003E0073,CML228,5,5,S,9
DSC00643,Z003E0078,CML228,8,5,S,9
DSC00644,Z003E0079,CML228,7,4,S,9
DSC00646,Z003E0081,CML228,8,4,T,9
DSC00647,Z003E0082,CML228,6,3,S,9
DSC00648,Z003E0083,CML228,8,4,S,9
DSC00649,Z003E0084,CML228,7,2,S,9
DSC00652,Z003E0086,CML228,6,1,S,9
DSC00653,Z003E0087,CML228,5,5,S,9
DSC00658,Z003E0092,CML228,5,4,S,9
DSC00659,Z003E0093,CML228,7,5,S,9
DSC00661,Z003E0095,CML228,5,5,S,9
DSC00668,Z003E0102,CML228,6,2,S,9
DSC00669,Z003E0103,CML228,6,5,S,9
DSC00671,Z003E0105,CML228,7,5,S,9
DSC00673,Z003E0107,CML228,5,4,T,9
DSC00677,Z003E0111,CML228,6,2,S,9
DSC00678,Z003E0112,CML228,7,2,S,9
DSC00679,Z003E0113,CML228,6,4,S,9
DSC00680,Z003E0114,CML228,6,2,S,9
DSC00682,Z003E0116,CML228,7,4,T,9
DSC00686,Z003E0119,CML228,8,5,S,9
DSC00689,Z003E0153,CML228,6,5,S,9
DSC00690,Z003E0154,CML228,6,5,S,9
DSC00697,Z003E0161,CML228,6,5,S,9
DSC00702,Z003E0167,CML228,7,3,T,9
DSC00704,Z003E0168,CML228,6,4,S,9
DSC00705,Z003E0169,CML228,5,4,S,9
DSC00711,Z003E0174,CML228,7,5,S,9
DSC00712,Z003E0175,CML228,6,5,S,9
DSC00713,Z003E0176,CML228,8,5,S,9
DSC00716,Z003E0178,CML228,6,3,S,9
DSC00717,Z003E0179,CML228,6,3,S,9
DSC00718,Z003E0180,CML228,9,5,S,9
DSC00720,Z003E0182,CML228,7,3,T,9
DSC00722,Z003E0184,CML228,7,4,S,9
DSC00724,Z003E0186,CML228,7,4,T,9
DSC00726,Z003E0188,CML228,7,4,T,9
DSC00727,Z003E0189,CML228,5,3,S,9
DSC00728,Z003E0191,CML228,6,5,S,9
DSC00729,Z003E0193,CML228,8,3,S,9
DSC00730,Z003E0194,CML228,7,5,S,9
DSC00736,Z003E0220,CML228,6,4,T,9
DSC00747,Z006E0011,CML322,6,5,S,9
DSC00755,Z006E0024,CML322,6,1,S,9
DSC00757,Z006E0026,CML322,6,5,S,9
DSC00762,Z006E0033,CML322,6,5,S,9
DSC00763,Z006E0034,CML322,7,5,S,9
DSC00771,Z006E0044,CML322,7,5,S,9
DSC00773,Z006E0047,CML322,8,4,S,9
DSC00779,Z006E0053,CML322,6,3,S,9
DSC00781,Z006E0055,CML322,7,4,S,9
DSC00783,Z006E0058,CML322,5,2,S,9
DSC00786,Z006E0061,CML322,6,3,S,9
DSC00788,Z006E0063,CML322,8,5,S,9
DSC00793,Z006E0072,CML322,7,5,S,9
DSC00795,Z006E0075,CML322,7,5,S,9
DSC00796,Z006E0078,CML322,6,4,S,9
DSC00803,Z006E0083,CML322,6,2,S,9
DSC00806,Z006E0086,CML322,6,5,S,9
DSC00818,Z006E0103,CML322,6,3,S,9
DSC00819,Z006E0104,CML322,6,4,T,9
DSC00836,Z006E0122,CML322,9,4,T,9
DSC00840,Z006E0128,CML322,7,5,S,9
DSC00841,Z006E0129,CML322,7,4,T,9
DSC00842,Z006E0133,CML322,6,4,S,9
DSC00844,Z006E0135,CML322,6,5,S,9
DSC00850,Z006E0142,CML322,8,5,S,9
DSC00852,Z006E0144,CML322,7,5,S,9
DSC00857,Z006E0151,CML322,6,3,S,9
DSC00860,Z006E0153,CML322,7,4,S,9
DSC00864,Z006E0158,CML322,6,5,S,9
DSC00870,Z006E0165,CML322,7,5,S,9
DSC00873,Z006E0167,CML322,6,3,S,9
DSC00874,Z006E0168,CML322,7,5,S,9
DSC00877,Z006E0172,CML322,6,3,S,9
DSC00878,Z006E0173,CML322,6,3,S,9
DSC00879,Z006E0174,CML322,7,4,S,9
DSC00880,Z006E0175,CML322,6,4,S,9
DSC00882,Z006E0176,CML322,8,5,S,9
DSC00884,Z006E0178,CML322,6,4,S,9
DSC00890,Z006E0185,CML322,6,3,S,9
DSC00891,Z006E0186,CML322,8,4,S,9
DSC00897,Z006E0197,CML322,7,4,S,9
DSC00899,Z006E0198,CML322,6,4,S,9
DSC00900,Z006E0203,CML322,8,5,S,9
DSC00901,Z006E0204,CML322,7,4,S,9
DSC00902,Z006E0206,CML322,6,5,S,9
DSC00912,Z006E0233,CML322,8,4,S,9
DSC00917,Z007E0002,CML333,5,3,S,9
DSC00918,Z007E0004,CML333,7,5,S,9
DSC00921,Z007E0008,CML333,6,5,S,9
DSC00923,Z007E0010,CML333,7,5,S,9
DSC00927,Z007E0016,CML333,6,5,S,9
DSC00929,Z007E0019,CML333,7,5,S,9
DSC00933,Z007E0023,CML333,7,5,S,9
DSC00934,Z007E0024,CML333,5,5,S,9
DSC00935,Z007E0025,CML333,7,5,S,9
DSC00938,Z007E0028,CML333,6,4,S,9
DSC00939,Z007E0029,CML333,7,5,S,9
DSC00940,Z007E0030,CML333,5,5,S,9
DSC00941,Z007E0031,CML333,9,4,T,9
DSC00947,Z007E0040,CML333,7,3,S,9
DSC00950,Z007E0043,CML333,6,5,S,9
DSC00952,Z007E0045,CML333,7,5,S,9
DSC00953,Z007E0046,CML333,7,3,S,9
DSC00954,Z007E0047,CML333,5,3,S,9
DSC00956,Z007E0049,CML333,7,4,S,9
DSC00958,Z007E0051,CML333,6,3,S,9
DSC00962,Z007E0055,CML333,8,5,S,9
DSC00963,Z007E0056,CML333,5,5,S,9
DSC00964,Z007E0058,CML333,7,4,T,9
DSC00965,Z007E0059,CML333,6,5,S,9
DSC00966,Z007E0060,CML333,6,5,S,9
DSC00967,Z007E0061,CML333,8,4,S,9
DSC00970,Z007E0064,CML333,6,5,S,9
DSC00971,Z007E0065,CML333,5,4,S,9
DSC00973,Z007E0066,CML333,6,3,S,9
DSC00975,Z007E0068,CML333,9,4,S,9
DSC00976,Z007E0069,CML333,7,4,S,9
DSC00977,Z007E0070,CML333,6,5,S,9
DSC00978,Z007E0071,CML333,6,4,S,9
DSC00982,Z007E0075,CML333,7,4,S,9
DSC00983,Z007E0076,CML333,7,4,T,9
DSC00984,Z007E0077,CML333,8,4,S,9
DSC00985,Z007E0078,CML333,7,4,T,9
DSC00986,Z007E0079,CML333,5,4,S,9
DSC00987,Z007E0080,CML333,5,3,T,9
DSC00989,Z007E0082,CML333,7,5,S,9
DSC01000,Z007E0094,CML333,5,2,S,9
DSC01005,Z007E0098,CML333,4,1,S,9
DSC01014,Z007E0107,CML333,7,5,S,9
DSC01019,Z007E0112,CML333,6,1,S,9
DSC01024,Z007E0118,CML333,6,4,S,9
DSC01030,Z007E0127,CML333,7,4,T,9
DSC01033,Z007E0130,CML333,5,3,S,9
DSC01035,Z007E0132,CML333,7,4,T,9
DSC01039,Z007E0135,CML333,5,5,NA,9
DSC01045,Z007E0140,CML333,6,5,S,9
